FONTE_STN_COD;ANO;MES_COD;UO_COD;ACAO_COD;GRUPO_COD;FONTE_COD;IPU_COD
500;2023;1;4631;4557;5;10;1
500;2023;1;4631;4559;5;10;1
500;2023;1;4641;4394;3;10;1
500;2023;1;4651;4497;3;10;1
500;2023;1;4651;7038;3;10;1
500;2023;1;4711;2038;3;10;1
500;2023;1;4711;2038;4;10;1
500;2023;1;4711;7008;1;10;1
500;2023;1;4711;7011;1;10;1
500;2023;1;4711;7012;1;10;1
500;2023;1;4711;7014;1;10;1
500;2023;1;4711;7015;1;10;1
500;2023;1;4711;7016;3;10;1
500;2023;1;4711;7017;1;10;1
500;2023;1;4711;7018;1;10;1
500;2023;1;4711;7023;1;10;1
500;2023;1;4711;7027;1;10;1
500;2023;1;4711;7028;1;10;1
500;2023;1;4711;7031;1;10;1
500;2023;1;4711;7032;1;10;1
500;2023;1;4711;7033;1;10;1
500;2023;1;4711;7034;1;10;1
500;2023;1;4711;7037;1;10;1
500;2023;1;4711;7039;1;10;1
500;2023;1;4711;7040;1;10;1
500;2023;1;4711;7044;1;10;1
500;2023;1;4711;7046;1;10;1
500;2023;1;4711;7047;1;10;1
500;2023;1;4711;7048;1;10;1
500;2023;1;4711;7049;1;10;1
500;2023;1;4711;7051;1;10;1
500;2023;1;4711;7052;1;10;1
500;2023;1;4711;7055;1;10;1
500;2023;1;4711;7056;1;10;1
500;2023;1;4711;7058;1;10;1
500;2023;1;4711;7059;1;10;1
500;2023;1;4711;7060;1;10;1
500;2023;1;4711;7061;1;10;1
500;2023;1;4711;7063;1;10;1
500;2023;1;4711;7064;1;10;1
500;2023;1;4711;7065;1;10;1
500;2023;1;4711;7088;1;10;1
500;2023;1;4711;7089;1;10;1
500;2023;1;4711;7091;1;10;1
500;2023;1;4711;7094;1;10;1
500;2023;1;4711;7096;1;10;1
500;2023;1;4711;7104;1;10;1
500;2023;1;4711;7105;1;10;1
500;2023;1;4711;7205;1;10;1
500;2023;1;4711;7473;1;10;1
500;2023;1;4711;7484;1;10;1
500;2023;1;4711;7586;1;10;1
500;2023;1;4711;7722;1;10;1
500;2023;1;4711;7725;1;10;1
500;2023;1;4711;7939;1;10;1
500;2023;1;4711;7957;1;10;1
500;2023;1;4711;7959;1;10;1
500;2023;1;4721;7001;3;10;1
500;2023;2;1231;4492;3;10;3
500;2023;2;1231;4512;3;10;3
500;2023;2;1251;4048;3;10;3
500;2023;2;1251;4048;4;10;3
500;2023;2;1251;4106;3;10;3
500;2023;2;1261;4332;3;10;1
500;2023;2;1261;4334;3;10;1
500;2023;2;1261;4410;5;10;1
500;2023;2;1271;4236;3;10;3
500;2023;2;1371;4321;3;10;3
500;2023;2;1371;4321;4;10;3
500;2023;2;1451;1058;4;10;3
500;2023;2;1451;4412;3;10;3
500;2023;2;1451;4412;4;10;3
500;2023;2;1451;4425;4;10;3
500;2023;2;1451;4429;4;10;3
500;2023;2;1481;4226;4;10;3
500;2023;2;1511;4025;4;10;3
500;2023;2;1521;1084;4;10;1
500;2023;2;2061;4041;3;10;7
500;2023;2;2061;4190;3;10;7
500;2023;2;2061;7004;3;10;9
500;2023;2;2161;4373;3;10;3
500;2023;2;2161;4373;4;10;3
500;2023;2;2181;7004;1;10;9
500;2023;2;2281;4213;4;10;1
500;2023;2;2301;7004;4;10;9
500;2023;2;2311;4182;4;10;3
500;2023;2;2321;4540;3;10;3
500;2023;2;2331;2500;1;10;1
500;2023;2;2351;7004;3;10;9
500;2023;3;1191;1036;4;10;1
500;2023;3;1191;4278;4;10;1
500;2023;3;1221;2500;4;10;1
500;2023;3;1451;4416;3;10;3
500;2023;3;1451;4416;4;10;3
500;2023;3;1451;4421;4;10;1
500;2023;3;1451;4423;3;10;3
500;2023;3;1451;4423;4;10;1
500;2023;3;1451;4423;4;10;3
500;2023;3;1481;4114;3;10;3
500;2023;3;1481;4117;3;10;3
500;2023;3;1511;4022;4;10;3
500;2023;3;2181;4197;4;10;1
500;2023;3;2301;4227;4;10;3
500;2023;3;2421;1086;3;10;3
500;2023;4;1071;4162;3;10;4
500;2023;4;1221;4279;3;10;4
500;2023;4;1231;4424;3;10;4
500;2023;4;1231;4438;4;10;8
500;2023;4;1231;4448;3;10;3
500;2023;4;1231;4448;3;10;8
500;2023;4;1231;4492;3;10;4
500;2023;4;1231;4492;3;10;8
500;2023;4;1231;4516;3;10;4
500;2023;4;1251;2032;3;10;4
500;2023;4;1251;4166;3;10;4
500;2023;4;1251;4432;3;10;4
500;2023;4;1251;4558;3;10;4
500;2023;4;1261;4314;3;10;1
500;2023;4;1271;4322;3;10;4
500;2023;4;1271;4322;4;10;4
500;2023;4;1301;1063;4;10;3
500;2023;4;1371;4348;3;10;8
500;2023;4;1371;4371;3;10;4
500;2023;4;1371;4371;4;10;4
500;2023;4;1401;4302;3;10;4
500;2023;4;1401;4337;4;10;8
500;2023;4;1401;4464;3;10;4
500;2023;4;1401;4472;4;10;4
500;2023;4;1451;2500;3;10;4
500;2023;4;1451;4417;3;10;4
500;2023;4;1451;4423;3;10;8
500;2023;4;1451;4423;4;10;8
500;2023;4;1451;4427;4;10;4
500;2023;4;1451;4427;4;10;8
500;2023;4;1481;1012;4;10;8
500;2023;4;1481;2035;3;10;4
500;2023;4;1481;4011;4;10;8
500;2023;4;1481;4074;3;10;8
500;2023;4;1481;4076;3;10;4
500;2023;4;1481;4076;4;10;8
500;2023;4;1481;4086;3;10;4
500;2023;4;1481;4086;4;10;4
500;2023;4;1481;4088;3;10;4
500;2023;4;1481;4115;3;10;3
500;2023;4;1481;4116;3;10;4
500;2023;4;1481;4151;3;10;4
500;2023;4;1481;4151;4;10;4
500;2023;4;1481;4226;3;10;4
500;2023;4;1481;4226;4;10;4
500;2023;4;1481;4316;3;10;8
500;2023;4;1481;4316;4;10;8
500;2023;4;1491;2500;4;10;8
500;2023;4;1511;1004;3;10;8
500;2023;4;1511;1004;4;10;4
500;2023;4;1511;1039;4;10;4
500;2023;4;1511;2004;4;10;8
500;2023;4;2061;4190;4;10;1
500;2023;4;2071;4008;3;10;8
500;2023;4;2071;4013;3;10;8
500;2023;4;2101;4276;3;10;4
500;2023;4;2101;4280;3;10;8
500;2023;4;2101;4280;4;10;8
500;2023;4;2201;4123;4;10;1
500;2023;4;2201;4125;3;10;4
500;2023;4;2201;4125;3;10;8
500;2023;4;2211;4188;3;10;8
500;2023;4;2271;4177;3;10;8
500;2023;4;2421;1072;4;10;8
500;2023;4;3041;1011;3;10;4
500;2023;4;3041;1011;4;10;4
500;2023;4;3041;4210;3;10;1
500;2023;4;3041;4210;4;10;3
500;2023;4;3051;4040;4;10;8
500;2023;4;4251;4133;3;10;4
500;2023;4;4291;4456;3;10;8
500;2023;4;4291;4456;4;10;8
500;2023;4;4291;4459;3;10;8
500;2023;5;1071;4107;4;10;1
500;2023;5;1231;4351;4;10;1
500;2023;5;1231;4426;3;10;4
500;2023;5;1231;4426;4;10;4
500;2023;5;1231;4516;3;10;3
500;2023;5;1261;2062;4;10;1
500;2023;5;1261;4328;4;10;1
500;2023;5;1271;2500;4;10;1
500;2023;5;1401;4472;4;10;3
500;2023;5;1451;4417;4;10;3
500;2023;5;1511;4222;4;10;3
500;2023;5;2331;4127;1;10;1
500;2023;5;4291;4453;4;10;1
500;2023;6;1231;2500;3;10;3
500;2023;6;1451;4415;4;10;3
500;2023;6;1491;2015;1;10;1
500;2023;6;1491;2015;3;10;7
500;2023;6;1501;2500;4;10;1
500;2023;6;1501;4105;3;10;1
500;2023;6;1501;4124;3;10;1
500;2023;6;1501;4135;3;10;1
500;2023;6;1711;2058;1;10;1
500;2023;6;1711;2058;3;10;1
500;2023;6;1711;2058;3;10;7
500;2023;6;1711;2059;1;10;1
500;2023;6;1711;2059;3;10;1
500;2023;6;1711;2059;3;10;7
500;2023;6;1711;2500;1;10;1
500;2023;6;1711;2500;3;10;1
500;2023;6;1711;2500;3;10;7
500;2023;6;1721;1041;1;10;1
500;2023;6;1721;1041;3;10;1
500;2023;6;1721;1041;3;10;7
500;2023;6;1721;2015;1;10;1
500;2023;6;1721;2015;3;10;1
500;2023;6;1721;2015;3;10;7
500;2023;6;1721;4140;1;10;1
500;2023;6;1721;4140;3;10;1
500;2023;6;1721;4140;3;10;7
500;2023;6;1721;4408;1;10;1
500;2023;6;1721;4408;3;10;1
500;2023;6;1721;4408;3;10;7
500;2023;6;2311;4171;4;10;1
500;2023;6;2321;4405;4;10;1
500;2023;6;2351;4069;4;10;1
500;2023;6;2351;4069;4;10;3
500;2023;7;1301;1063;3;10;1
500;2023;7;1441;4150;3;10;3
500;2023;7;1451;4429;3;10;3
500;2023;7;1481;4086;3;10;3
500;2023;7;1491;2060;1;10;1
500;2023;7;1491;2060;3;10;1
500;2023;7;1491;2060;3;10;7
500;2023;7;1491;2060;4;10;1
500;2023;7;1491;2500;4;10;1
500;2023;7;1501;4135;1;10;1
500;2023;7;1501;4135;3;10;7
500;2023;7;1501;4135;4;10;1
500;2023;7;1721;4140;4;10;1
500;2023;7;2211;4163;3;10;7
500;2023;7;4291;4454;4;10;1
500;2023;8;1101;2500;4;10;1
500;2023;8;1231;4375;3;10;7
500;2023;8;1231;4426;4;10;8
500;2023;8;1231;4516;3;10;8
500;2023;8;1231;4516;4;10;4
500;2023;8;1261;4314;4;10;8
500;2023;8;1451;4414;4;10;3
500;2023;8;1481;4088;4;10;8
500;2023;8;1481;4309;4;10;8
500;2023;8;1481;4316;3;10;4
500;2023;8;1481;4531;3;10;4
500;2023;8;1721;2015;4;10;1
500;2023;8;1721;4408;4;10;1
500;2023;8;2201;4123;3;10;8
500;2023;8;2201;4125;3;10;3
500;2023;8;2351;4067;3;10;8
500;2023;9;1481;4309;3;10;8
500;2023;9;1501;4170;4;10;1
500;2023;9;2071;4498;3;10;3
500;2023;9;2211;2500;4;10;1
500;2023;9;2211;4080;4;10;1
500;2023;9;4251;4133;3;10;1
500;2023;10;1231;4494;4;10;1
500;2023;10;1261;2074;3;10;7
500;2023;10;1301;4478;3;10;1
500;2023;10;1451;4149;3;10;1
500;2023;10;1451;4151;3;10;1
500;2023;10;1711;2058;4;10;1
500;2023;10;2151;4411;3;10;1
500;2023;11;1071;4383;4;10;1
500;2023;11;1221;4258;3;10;1
500;2023;11;1231;2500;4;10;1
500;2023;11;1401;4484;4;10;1
500;2023;11;1521;2500;4;10;1
500;2023;11;1951;2106;3;10;3
500;2023;11;1951;2106;4;10;3
500;2023;11;2061;2500;4;10;1
500;2023;11;2071;4008;4;10;1
500;2023;11;2461;2500;4;10;1
500;2023;11;4701;4012;3;10;3
500;2023;12;1071;4382;4;10;1
500;2023;12;1221;1020;3;10;1
500;2023;12;1231;4448;4;10;1
500;2023;12;1251;4558;4;10;1
500;2023;12;1261;4332;4;10;1
500;2023;12;1261;4410;4;10;3
500;2023;12;1271;4250;4;10;1
500;2023;12;1301;4477;4;10;1
500;2023;12;1451;4151;3;10;4
500;2023;12;1481;4114;4;10;3
500;2023;12;1481;4116;3;10;3
500;2023;12;2201;4120;4;10;1
500;2023;12;2301;2500;4;10;1
500;2023;12;2301;4227;4;10;1
500;2023;12;2301;4544;4;10;1
500;2023;12;3051;7004;3;10;9
500;2023;12;4701;4012;4;10;3
500;2023;12;4701;4101;3;10;3
500;2023;12;4711;7209;1;10;1
500;2023;12;4711;7225;1;10;1
500;2024;1;1021;2009;3;10;8
500;2024;1;1021;2009;4;10;1
500;2024;1;1031;7004;1;10;9
500;2024;1;1051;7004;3;10;9
500;2024;1;1071;4335;3;10;1
500;2024;1;1071;4335;4;10;1
500;2024;1;1071;4341;1;10;1
500;2024;1;1071;4341;3;10;1
500;2024;1;1071;4341;3;10;7
500;2024;1;1071;4354;1;10;1
500;2024;1;1071;4354;3;10;1
500;2024;1;1071;4354;3;10;7
500;2024;1;1071;4356;1;10;1
500;2024;1;1071;4356;3;10;1
500;2024;1;1071;4356;3;10;7
500;2024;1;1071;4381;3;10;1
500;2024;1;1071;4381;3;10;8
500;2024;1;1071;4390;1;10;1
500;2024;1;1071;4390;3;10;1
500;2024;1;1071;4390;3;10;7
500;2024;1;1071;4426;1;10;1
500;2024;1;1071;4426;3;10;1
500;2024;1;1071;4426;3;10;7
500;2024;1;1081;1008;3;10;1
500;2024;1;1081;1010;3;10;1
500;2024;1;1081;1012;3;10;1
500;2024;1;1081;1012;4;10;1
500;2024;1;1081;1013;1;10;1
500;2024;1;1081;1013;3;10;7
500;2024;1;1091;7004;1;10;9
500;2024;1;1101;1017;1;10;1
500;2024;1;1101;1017;3;10;7
500;2024;1;1101;1017;4;10;1
500;2024;1;1101;2020;3;10;1
500;2024;1;1101;4101;1;10;1
500;2024;1;1101;4101;3;10;1
500;2024;1;1101;4101;3;10;7
500;2024;1;1101;4102;1;10;1
500;2024;1;1101;4102;3;10;1
500;2024;1;1101;4102;3;10;7
500;2024;1;1101;4104;1;10;1
500;2024;1;1101;4104;3;10;1
500;2024;1;1101;4104;3;10;7
500;2024;1;1101;4108;1;10;1
500;2024;1;1101;4108;3;10;7
500;2024;1;1101;4109;3;10;1
500;2024;1;1101;4110;1;10;1
500;2024;1;1101;4110;3;10;1
500;2024;1;1101;4110;3;10;7
500;2024;1;1191;1002;3;10;1
500;2024;1;1191;1015;3;10;1
500;2024;1;1191;2004;3;10;1
500;2024;1;1191;2004;4;10;1
500;2024;1;1191;2006;1;10;1
500;2024;1;1191;2006;3;10;1
500;2024;1;1191;2006;3;10;7
500;2024;1;1191;2006;4;10;1
500;2024;1;1191;2007;3;10;1
500;2024;1;1191;2007;4;10;1
500;2024;1;1191;2019;3;10;1
500;2024;1;1191;2032;3;10;1
500;2024;1;1191;4079;1;10;1
500;2024;1;1191;4079;3;10;1
500;2024;1;1191;4079;3;10;7
500;2024;1;1191;4081;3;10;1
500;2024;1;1191;4082;1;10;1
500;2024;1;1191;4082;3;10;1
500;2024;1;1191;4082;3;10;7
500;2024;1;1191;4082;4;10;1
500;2024;1;1191;4083;1;10;1
500;2024;1;1191;4083;3;10;1
500;2024;1;1191;4083;3;10;7
500;2024;1;1191;4083;4;10;1
500;2024;1;1191;4095;1;10;1
500;2024;1;1191;4095;3;10;1
500;2024;1;1191;4095;3;10;7
500;2024;1;1191;4096;1;10;1
500;2024;1;1191;4096;3;10;1
500;2024;1;1191;4096;3;10;7
500;2024;1;1191;4097;1;10;1
500;2024;1;1191;4097;3;10;1
500;2024;1;1191;4097;3;10;7
500;2024;1;1191;4098;1;10;1
500;2024;1;1191;4098;3;10;1
500;2024;1;1191;4098;3;10;7
500;2024;1;1191;4103;1;10;1
500;2024;1;1191;4103;3;10;1
500;2024;1;1191;4103;3;10;7
500;2024;1;1191;4105;1;10;1
500;2024;1;1191;4105;3;10;1
500;2024;1;1191;4105;3;10;7
500;2024;1;1191;4106;1;10;1
500;2024;1;1191;4106;3;10;1
500;2024;1;1191;4106;3;10;7
500;2024;1;1191;4107;3;10;1
500;2024;1;1221;1071;1;10;1
500;2024;1;1221;1071;3;10;1
500;2024;1;1221;1071;3;10;7
500;2024;1;1221;1072;1;10;1
500;2024;1;1221;1072;3;10;7
500;2024;1;1221;1073;1;10;1
500;2024;1;1221;1073;3;10;7
500;2024;1;1221;1075;1;10;1
500;2024;1;1221;1075;3;10;7
500;2024;1;1221;1076;1;10;1
500;2024;1;1221;1076;3;10;7
500;2024;1;1221;1077;1;10;1
500;2024;1;1221;1077;3;10;1
500;2024;1;1221;1077;3;10;7
500;2024;1;1221;1078;1;10;1
500;2024;1;1221;1078;3;10;7
500;2024;1;1221;1079;1;10;1
500;2024;1;1221;1079;3;10;7
500;2024;1;1221;1081;3;10;1
500;2024;1;1221;1082;1;10;1
500;2024;1;1221;1082;3;10;1
500;2024;1;1221;1082;3;10;7
500;2024;1;1221;1083;1;10;1
500;2024;1;1221;1083;3;10;1
500;2024;1;1221;1083;3;10;7
500;2024;1;1221;1090;1;10;1
500;2024;1;1221;1090;3;10;1
500;2024;1;1221;1090;3;10;7
500;2024;1;1221;1091;1;10;1
500;2024;1;1221;1091;3;10;1
500;2024;1;1221;1091;3;10;7
500;2024;1;1221;1097;3;10;1
500;2024;1;1221;4449;1;10;1
500;2024;1;1221;4449;3;10;1
500;2024;1;1221;4449;3;10;7
500;2024;1;1221;4449;4;10;8
500;2024;1;1221;4472;1;10;1
500;2024;1;1221;4472;3;10;1
500;2024;1;1221;4472;3;10;7
500;2024;1;1221;4474;1;10;1
500;2024;1;1221;4474;3;10;7
500;2024;1;1221;4481;3;10;1
500;2024;1;1221;4482;1;10;1
500;2024;1;1221;4482;3;10;1
500;2024;1;1221;4482;3;10;7
500;2024;1;1221;4499;1;10;1
500;2024;1;1221;4499;3;10;1
500;2024;1;1221;4499;3;10;7
500;2024;1;1221;4544;1;10;1
500;2024;1;1221;4544;3;10;1
500;2024;1;1221;4544;3;10;7
500;2024;1;1231;1053;3;10;1
500;2024;1;1231;4357;3;10;1
500;2024;1;1231;4358;1;10;1
500;2024;1;1231;4358;3;10;1
500;2024;1;1231;4358;3;10;7
500;2024;1;1231;4358;3;10;8
500;2024;1;1231;4358;4;10;8
500;2024;1;1231;4359;1;10;1
500;2024;1;1231;4359;3;10;1
500;2024;1;1231;4359;3;10;7
500;2024;1;1231;4361;1;10;1
500;2024;1;1231;4361;3;10;1
500;2024;1;1231;4361;3;10;7
500;2024;1;1231;4361;4;10;8
500;2024;1;1231;4363;1;10;1
500;2024;1;1231;4363;3;10;1
500;2024;1;1231;4363;3;10;7
500;2024;1;1231;4363;3;10;8
500;2024;1;1231;4383;1;10;1
500;2024;1;1231;4383;3;10;1
500;2024;1;1231;4383;3;10;7
500;2024;1;1231;4383;4;10;8
500;2024;1;1231;4384;1;10;1
500;2024;1;1231;4384;3;10;1
500;2024;1;1231;4384;3;10;7
500;2024;1;1231;4386;1;10;1
500;2024;1;1231;4386;3;10;1
500;2024;1;1231;4386;3;10;7
500;2024;1;1231;4391;3;10;1
500;2024;1;1231;4393;1;10;1
500;2024;1;1231;4393;3;10;1
500;2024;1;1231;4393;3;10;7
500;2024;1;1231;4393;4;10;1
500;2024;1;1231;4394;1;10;1
500;2024;1;1231;4394;3;10;1
500;2024;1;1231;4394;3;10;7
500;2024;1;1231;4396;3;10;1
500;2024;1;1231;4397;3;10;1
500;2024;1;1231;4398;1;10;1
500;2024;1;1231;4398;3;10;1
500;2024;1;1231;4398;3;10;7
500;2024;1;1231;4398;4;10;8
500;2024;1;1231;4399;3;10;1
500;2024;1;1231;4400;3;10;1
500;2024;1;1231;4403;1;10;1
500;2024;1;1231;4403;3;10;1
500;2024;1;1231;4403;3;10;7
500;2024;1;1231;4405;1;10;1
500;2024;1;1231;4405;3;10;1
500;2024;1;1231;4405;3;10;7
500;2024;1;1231;4406;3;10;1
500;2024;1;1231;4407;3;10;1
500;2024;1;1231;4408;3;10;1
500;2024;1;1231;4419;3;10;1
500;2024;1;1231;4419;4;10;8
500;2024;1;1231;4420;3;10;1
500;2024;1;1231;4420;4;10;8
500;2024;1;1251;2057;3;10;1
500;2024;1;1251;2058;1;10;1
500;2024;1;1251;2058;3;10;1
500;2024;1;1251;2058;3;10;7
500;2024;1;1251;2059;1;10;1
500;2024;1;1251;2059;3;10;1
500;2024;1;1251;2059;3;10;7
500;2024;1;1251;2060;1;10;1
500;2024;1;1251;2060;3;10;1
500;2024;1;1251;2060;3;10;7
500;2024;1;1251;2061;1;10;1
500;2024;1;1251;2061;3;10;1
500;2024;1;1251;2061;3;10;7
500;2024;1;1251;2063;3;10;1
500;2024;1;1251;2065;3;10;1
500;2024;1;1251;4365;1;10;1
500;2024;1;1251;4365;3;10;1
500;2024;1;1251;4365;3;10;7
500;2024;1;1251;4365;4;10;1
500;2024;1;1251;4365;4;10;8
500;2024;1;1251;4366;3;10;1
500;2024;1;1251;4366;3;10;8
500;2024;1;1251;4366;4;10;8
500;2024;1;1251;4372;1;10;1
500;2024;1;1251;4372;3;10;1
500;2024;1;1251;4372;3;10;7
500;2024;1;1251;4373;3;10;8
500;2024;1;1251;4374;1;10;1
500;2024;1;1251;4374;3;10;1
500;2024;1;1251;4374;3;10;7
500;2024;1;1261;1092;3;10;1
500;2024;1;1261;1093;3;10;1
500;2024;1;1261;1094;3;10;1
500;2024;1;1261;2080;1;10;1
500;2024;1;1261;2081;1;10;1
500;2024;1;1261;2082;1;10;1
500;2024;1;1261;2083;1;10;1
500;2024;1;1261;2085;1;10;1
500;2024;1;1261;2086;1;10;1
500;2024;1;1261;2088;1;10;1
500;2024;1;1261;2089;1;10;1
500;2024;1;1261;2090;1;10;1
500;2024;1;1261;2092;1;10;1
500;2024;1;1261;2092;3;10;7
500;2024;1;1261;2093;1;10;1
500;2024;1;1261;2094;1;10;1
500;2024;1;1261;2095;3;10;1
500;2024;1;1261;2096;1;10;1
500;2024;1;1261;2096;3;10;1
500;2024;1;1261;2096;3;10;7
500;2024;1;1261;2097;1;10;1
500;2024;1;1261;2098;1;10;1
500;2024;1;1261;2098;3;10;7
500;2024;1;1261;2099;3;10;1
500;2024;1;1261;2104;4;10;1
500;2024;1;1261;2105;3;10;1
500;2024;1;1261;2107;3;10;1
500;2024;1;1261;2107;4;10;1
500;2024;1;1261;2116;3;10;1
500;2024;1;1261;2117;3;10;1
500;2024;1;1261;2118;3;10;1
500;2024;1;1261;2119;3;10;1
500;2024;1;1261;2119;4;10;1
500;2024;1;1261;2120;3;10;1
500;2024;1;1261;2120;4;10;1
500;2024;1;1261;2120;4;10;8
500;2024;1;1261;2122;3;10;1
500;2024;1;1261;2123;3;10;1
500;2024;1;1261;2123;4;10;1
500;2024;1;1261;2124;3;10;1
500;2024;1;1261;2125;3;10;1
500;2024;1;1261;2126;4;10;1
500;2024;1;1261;2126;4;10;3
500;2024;1;1261;2126;4;10;8
500;2024;1;1261;2127;3;10;1
500;2024;1;1261;2127;3;10;3
500;2024;1;1261;2128;3;10;1
500;2024;1;1261;2128;4;10;1
500;2024;1;1261;2129;3;10;1
500;2024;1;1261;2133;3;10;1
500;2024;1;1261;4099;3;10;8
500;2024;1;1261;4508;3;10;1
500;2024;1;1261;4508;4;10;1
500;2024;1;1261;4508;4;10;8
500;2024;1;1261;4511;3;10;1
500;2024;1;1261;4512;3;10;1
500;2024;1;1261;4512;4;10;1
500;2024;1;1261;4517;4;10;1
500;2024;1;1261;4519;3;10;8
500;2024;1;1261;4519;4;10;1
500;2024;1;1261;4520;3;10;1
500;2024;1;1261;4521;3;10;1
500;2024;1;1261;4522;3;10;1
500;2024;1;1261;4523;3;10;3
500;2024;1;1261;4523;3;10;8
500;2024;1;1261;4523;4;10;1
500;2024;1;1261;4523;4;10;3
500;2024;1;1261;4523;4;10;8
500;2024;1;1261;4524;3;10;1
500;2024;1;1261;4524;3;10;8
500;2024;1;1261;4524;4;10;8
500;2024;1;1261;4527;3;10;1
500;2024;1;1261;4531;3;10;1
500;2024;1;1261;4532;3;10;1
500;2024;1;1261;4533;3;10;1
500;2024;1;1261;4534;3;10;1
500;2024;1;1261;4536;3;10;1
500;2024;1;1261;4537;3;10;1
500;2024;1;1261;4538;3;10;1
500;2024;1;1261;4540;3;10;1
500;2024;1;1261;4543;3;10;1
500;2024;1;1261;4543;4;10;1
500;2024;1;1261;4545;4;10;1
500;2024;1;1261;4546;3;10;1
500;2024;1;1261;4547;3;10;1
500;2024;1;1261;4548;3;10;1
500;2024;1;1261;4548;4;10;1
500;2024;1;1271;4322;1;10;1
500;2024;1;1271;4322;3;10;7
500;2024;1;1271;4324;1;10;1
500;2024;1;1271;4324;3;10;1
500;2024;1;1271;4324;3;10;7
500;2024;1;1271;4326;3;10;1
500;2024;1;1271;4327;1;10;1
500;2024;1;1271;4327;3;10;1
500;2024;1;1271;4327;3;10;7
500;2024;1;1271;4328;1;10;1
500;2024;1;1271;4328;3;10;1
500;2024;1;1271;4328;3;10;7
500;2024;1;1271;4329;3;10;1
500;2024;1;1271;4331;1;10;1
500;2024;1;1271;4331;3;10;1
500;2024;1;1271;4331;3;10;7
500;2024;1;1271;4332;3;10;8
500;2024;1;1271;4332;4;10;8
500;2024;1;1271;4336;1;10;1
500;2024;1;1271;4336;3;10;1
500;2024;1;1271;4336;3;10;7
500;2024;1;1271;4337;3;10;1
500;2024;1;1271;4338;1;10;1
500;2024;1;1271;4338;3;10;1
500;2024;1;1271;4338;3;10;7
500;2024;1;1271;4339;3;10;1
500;2024;1;1271;4342;1;10;1
500;2024;1;1271;4342;3;10;1
500;2024;1;1271;4342;3;10;7
500;2024;1;1271;4343;1;10;1
500;2024;1;1271;4343;3;10;1
500;2024;1;1271;4343;3;10;7
500;2024;1;1271;4479;1;10;1
500;2024;1;1271;4479;3;10;1
500;2024;1;1271;4479;3;10;7
500;2024;1;1301;1036;4;10;1
500;2024;1;1301;1037;4;10;1
500;2024;1;1301;1038;3;10;1
500;2024;1;1301;1039;3;10;1
500;2024;1;1301;1041;4;10;1
500;2024;1;1301;1055;4;10;1
500;2024;1;1301;4205;1;10;1
500;2024;1;1301;4205;3;10;7
500;2024;1;1301;4205;4;10;1
500;2024;1;1301;4208;1;10;1
500;2024;1;1301;4208;3;10;1
500;2024;1;1301;4208;3;10;7
500;2024;1;1301;4208;4;10;1
500;2024;1;1301;4253;3;10;1
500;2024;1;1301;4253;4;10;1
500;2024;1;1301;4261;1;10;1
500;2024;1;1301;4261;3;10;1
500;2024;1;1301;4261;3;10;7
500;2024;1;1301;4261;4;10;1
500;2024;1;1301;4261;4;10;8
500;2024;1;1301;4262;4;10;1
500;2024;1;1301;4262;4;10;8
500;2024;1;1301;4265;1;10;1
500;2024;1;1301;4265;3;10;1
500;2024;1;1301;4265;3;10;7
500;2024;1;1301;4266;3;10;1
500;2024;1;1301;4290;1;10;1
500;2024;1;1301;4290;3;10;7
500;2024;1;1301;4291;3;10;1
500;2024;1;1301;4292;3;10;1
500;2024;1;1301;4345;4;10;1
500;2024;1;1301;4346;4;10;1
500;2024;1;1371;4028;4;10;8
500;2024;1;1371;4047;3;10;8
500;2024;1;1371;4047;4;10;8
500;2024;1;1401;1098;3;10;1
500;2024;1;1401;1098;4;10;8
500;2024;1;1401;2021;1;10;1
500;2024;1;1401;2021;3;10;1
500;2024;1;1401;2021;3;10;7
500;2024;1;1401;4094;3;10;1
500;2024;1;1401;4094;3;10;8
500;2024;1;1401;4094;4;10;8
500;2024;1;1401;4114;1;10;1
500;2024;1;1401;4114;3;10;1
500;2024;1;1401;4114;3;10;7
500;2024;1;1401;4115;1;10;1
500;2024;1;1401;4115;3;10;1
500;2024;1;1401;4115;3;10;7
500;2024;1;1401;4115;3;10;8
500;2024;1;1401;4115;4;10;8
500;2024;1;1401;4116;3;10;1
500;2024;1;1401;4117;3;10;1
500;2024;1;1401;4119;1;10;1
500;2024;1;1401;4119;3;10;1
500;2024;1;1401;4119;3;10;7
500;2024;1;1401;4119;4;10;8
500;2024;1;1401;4120;3;10;8
500;2024;1;1401;4120;4;10;8
500;2024;1;1401;4138;3;10;1
500;2024;1;1401;4142;3;10;1
500;2024;1;1451;1048;3;10;1
500;2024;1;1451;1048;3;10;8
500;2024;1;1451;1048;4;10;1
500;2024;1;1451;1048;4;10;8
500;2024;1;1451;1054;3;10;1
500;2024;1;1451;2500;4;10;8
500;2024;1;1451;4344;1;10;1
500;2024;1;1451;4344;3;10;1
500;2024;1;1451;4344;3;10;8
500;2024;1;1451;4348;1;10;1
500;2024;1;1451;4348;3;10;1
500;2024;1;1451;4348;3;10;8
500;2024;1;1451;4348;4;10;1
500;2024;1;1451;4348;4;10;8
500;2024;1;1451;4350;3;10;1
500;2024;1;1451;4351;3;10;1
500;2024;1;1451;4353;1;10;1
500;2024;1;1451;4353;3;10;1
500;2024;1;1451;4353;3;10;7
